isogroup47480_c0_g2	K13525
isogroup70391_c0_g1	K19527
isogroup74697_c1_g2	K18050
isogroup76896_c0_g1	K14621
isogroup66392_c0_g1	K02995
isogroup68149_c0_g1	K06487
isogroup71451_c4_g1	K12197
isogroup66571_c0_g3	K00734
isogroup78254_c0_g2	K13912
isogroup77436_c0_g1	K20879
isogroup72884_c0_g1	K17352
isogroup53120_c0_g1	K24637
isogroup67638_c5_g2	K14772
isogroup75154_c1_g1	K17907
isogroup74916_c0_g1	K19679
isogroup55122_c0_g1	K02905
isogroup73118_c2_g3	K08819
isogroup67815_c1_g3	K02868
isogroup52359_c0_g1	K02725
isogroup60224_c0_g1	K22614
isogroup40454_c0_g2	K03232
isogroup36165_c0_g1	K09037
isogroup52400_c0_g2	K13104
isogroup76297_c1_g3	K09493
isogroup58125_c1_g1	K08858
isogroup76646_c1_g1	K13710
isogroup76104_c0_g2	K01204
isogroup97969_c0_g1	K09554
isogroup76384_c0_g1	K11844
isogroup74684_c3_g1	K06129
isogroup83530_c0_g1	K11143
isogroup71365_c0_g1	K22449
isogroup72554_c1_g2	K17705
isogroup64894_c0_g1	K10595
isogroup32001_c0_g1	K03259
isogroup77405_c0_g1	K20184
isogroup62887_c0_g1	K21125
isogroup78714_c2_g4	K02976
isogroup71193_c2_g2	K04392
isogroup16176_c0_g1	K14206
isogroup74993_c0_g1	K19472
isogroup80415_c0_g1	K01647
isogroup76929_c2_g3	K12604
isogroup68709_c1_g1	K07893
isogroup68866_c1_g6	K13912
isogroup63190_c0_g1	K05619
isogroup100278_c0_g1	K12669
isogroup92558_c0_g1	K10291
isogroup76181_c0_g2	K18032
isogroup726_c0_g1	K13984
isogroup73686_c1_g1	K12663
isogroup73595_c0_g6	K01873
isogroup52726_c0_g1	K06106
isogroup72502_c0_g2	K07827
isogroup38382_c0_g1	K11173
isogroup66709_c0_g4	K24835
isogroup75654_c0_g4	K23902
isogroup30765_c0_g1	K09214
isogroup67424_c0_g1	K13221
isogroup59060_c0_g1	K17254
isogroup73919_c0_g4	K17341
isogroup68100_c2_g1	K24909
isogroup68858_c1_g4	K03111
isogroup69678_c2_g5	K18384
isogroup69859_c0_g5	K10798
isogroup76557_c0_g1	K06030
isogroup65828_c0_g3	K22754
isogroup71410_c5_g2	K07375
isogroup70513_c0_g1	K17972
isogroup68012_c7_g6	K02976
isogroup74563_c5_g1	K08057
isogroup71045_c1_g2	K03652
isogroup68034_c7_g1	K05768
isogroup77803_c2_g2	K09848
isogroup73200_c0_g1	K03341
isogroup78521_c2_g1	K05695
isogroup69884_c1_g1	K06910
isogroup67613_c1_g1	K12035
isogroup42299_c0_g1	K22125
isogroup67182_c0_g1	K23543
isogroup69586_c6_g1	K07374
isogroup73875_c1_g1	K01137
isogroup55612_c0_g3	K02156
isogroup53854_c0_g1	K08582
isogroup71153_c4_g1	K14216
isogroup74773_c1_g1	K24735
isogroup70099_c1_g2	K19682
isogroup33449_c0_g1	K00799
isogroup63512_c0_g1	K08009
isogroup74274_c2_g1	K12261
isogroup62771_c5_g3	K20222
isogroup59688_c0_g2	K00820
isogroup72243_c2_g1	K10380
isogroup68851_c2_g2	K00232
isogroup53676_c0_g1	K10249
isogroup50501_c0_g1	K00939
isogroup78768_c1_g1	K14288
isogroup68755_c0_g1	K22559
isogroup67903_c1_g6	K00699
isogroup50417_c0_g3	K18041
isogroup79082_c1_g2	K22414
isogroup49914_c0_g1	K03113
isogroup73314_c0_g1	K01052
isogroup78143_c1_g1	K09446
isogroup78802_c0_g1	K10408
isogroup71608_c1_g2	K04438
isogroup77173_c2_g1	K09580
isogroup64746_c0_g6	K04511
isogroup49294_c0_g1	K14799
isogroup68220_c1_g1	K23643
isogroup66896_c0_g1	K10425
isogroup68042_c0_g1	K17262
isogroup68930_c0_g2	K18245
isogroup70087_c2_g1	K10104
isogroup74292_c1_g1	K14798
isogroup71319_c0_g4	K24272
isogroup58885_c0_g4	K20223
isogroup32210_c0_g1	K05730
isogroup69253_c0_g1	K20027
isogroup75149_c0_g2	K22614
isogroup121210_c0_g1	K12493
isogroup76147_c1_g1	K02212
isogroup74215_c3_g1	K23894
isogroup76338_c7_g1	K02951
isogroup73174_c1_g1	K18055
isogroup68159_c3_g1	K12893
isogroup71352_c1_g1	K22987
isogroup66155_c0_g3	K17751
isogroup72206_c1_g4	K05695
isogroup119767_c0_g1	K01634
isogroup74307_c0_g1	K19179
isogroup75848_c0_g1	K13171
isogroup75130_c2_g1	K05695
isogroup70109_c0_g1	K11578
isogroup67497_c0_g1	K13205
isogroup83470_c0_g1	K19511
isogroup72618_c0_g1	K20526
isogroup69532_c1_g1	K19931
isogroup72890_c7_g5	K22754
isogroup57508_c0_g1	K13619
isogroup74763_c0_g2	K05305
isogroup78409_c0_g1	K04437
isogroup76413_c2_g2	K00033
isogroup62879_c0_g2	K03456
isogroup72810_c4_g2	K13719
isogroup79054_c2_g5	K13124
isogroup62809_c0_g1	K05863
isogroup2486_c0_g1	K10699
isogroup42780_c0_g1	K06875
isogroup122825_c0_g1	K08814
isogroup79160_c2_g2	K17341
isogroup69692_c0_g2	K22380
isogroup114912_c0_g1	K14676
isogroup72380_c0_g1	K04615
isogroup114755_c0_g1	K08798
isogroup100515_c0_g1	K17411
isogroup76604_c1_g2	K06694
isogroup70595_c3_g1	K15438
isogroup71111_c7_g1	K10637
isogroup76264_c1_g2	K07206
isogroup98541_c0_g1	K13984
isogroup71696_c1_g2	K17279
isogroup67073_c0_g1	K05695
isogroup66101_c6_g5	K19867
isogroup75010_c1_g3	K11723
isogroup70788_c0_g2	K06255
isogroup71954_c2_g1	K20310
isogroup74736_c3_g2	K03783
isogroup73357_c0_g2	K13102
isogroup74389_c0_g1	K05676
isogroup34269_c0_g1	K07511
isogroup67066_c10_g1	K02998
isogroup74827_c1_g1	K04739
isogroup72605_c2_g4	K14966
isogroup77326_c6_g1	K24956
isogroup19033_c0_g1	K21766
isogroup78342_c1_g3	K08202
isogroup60154_c0_g1	K02953
isogroup77763_c1_g4	K03234
isogroup72403_c0_g3	K03028
isogroup66892_c0_g1	K23296
isogroup78645_c2_g11	K03232
isogroup68682_c1_g1	K12305
isogroup77007_c2_g1	K03243
isogroup36945_c0_g1	K12881
isogroup94889_c0_g1	K06674
isogroup77055_c0_g1	K16733
isogroup62049_c0_g1	K00544
isogroup76534_c0_g1	K05105
isogroup78050_c0_g1	K20126
isogroup65342_c2_g3	K06756
isogroup69946_c0_g1	K10390
isogroup66323_c1_g1	K22754
isogroup66739_c7_g2	K11344
isogroup58924_c0_g1	K16570
isogroup78542_c0_g1	K11841
isogroup76786_c1_g2	K13145
isogroup66025_c0_g1	K17816
isogroup73854_c0_g4	K12384
isogroup63997_c0_g2	K11579
isogroup56597_c0_g1	K20069
isogroup54323_c0_g1	K16312
isogroup73778_c0_g3	K00873
isogroup70939_c0_g1	K17919
isogroup68839_c0_g1	K24030
isogroup76877_c0_g1	K16506
isogroup65468_c0_g3	K08766
isogroup77615_c1_g1	K15172
isogroup57740_c0_g1	K22068
isogroup71657_c0_g1	K03781
isogroup78713_c1_g2	K11292
isogroup79675_c0_g1	K13356
isogroup70437_c0_g1	K11838
isogroup56167_c0_g2	K06086
isogroup69607_c2_g3	K10408
isogroup68093_c1_g2	K09554
isogroup59585_c0_g1	K02925
isogroup73486_c2_g2	K23868
isogroup66420_c5_g1	K01596
isogroup72805_c0_g1	K14833
isogroup69672_c4_g1	K16744
isogroup57045_c0_g1	K03252
isogroup77847_c7_g2	K00728
isogroup76105_c0_g3	K25163
isogroup70929_c2_g15	K01783
isogroup79458_c11_g1	K12035
isogroup4774_c0_g1	K08574
isogroup31956_c0_g1	K07883
isogroup33855_c0_g1	K13800
isogroup65036_c2_g2	K03066
isogroup54710_c0_g1	K17795
isogroup42804_c0_g1	K21890
isogroup75629_c0_g3	K24729
isogroup78238_c2_g1	K17598
isogroup70132_c1_g1	K00030
isogroup76631_c1_g1	K14856
isogroup66514_c0_g1	K07915
isogroup69377_c0_g1	K19367
isogroup73723_c1_g1	K22128
isogroup67798_c5_g4	K03927
isogroup76845_c1_g1	K13917
isogroup75319_c0_g1	K04615
isogroup74424_c0_g1	K01365
isogroup41590_c0_g1	K12896
isogroup72872_c0_g1	K02739
isogroup68878_c0_g1	K04984
isogroup69593_c1_g2	K10661
isogroup67638_c5_g1	K14772
isogroup49087_c0_g1	K14310
isogroup77620_c2_g1	K01758
isogroup74824_c0_g2	K13148
isogroup73182_c2_g1	K00915
isogroup70724_c4_g2	K10728
isogroup11072_c0_g1	K22470
isogroup77516_c4_g2	K21440
isogroup2048_c0_g1	K08054
isogroup70708_c2_g1	K12192
isogroup64083_c0_g1	K01889
isogroup67975_c0_g1	K08056
isogroup75163_c1_g3	K09206
isogroup78072_c0_g3	K01689
isogroup65150_c2_g3	K05728
isogroup69804_c3_g1	K02865
isogroup65365_c0_g1	K15728
isogroup75210_c0_g3	K06642
isogroup69444_c1_g1	K22733
isogroup73858_c5_g1	K02890
isogroup123830_c0_g1	K05396
isogroup69541_c6_g1	K06633
isogroup68946_c0_g2	K22371
isogroup75600_c1_g1	K04674
isogroup79038_c5_g1	K03018
isogroup85593_c0_g1	K20051
isogroup74312_c0_g2	K02211
isogroup42085_c0_g1	K00232
isogroup55568_c0_g2	K24518
isogroup79459_c4_g1	K13912
isogroup55044_c0_g1	K02900
isogroup52712_c0_g1	K00294
isogroup61266_c0_g1	K20673
isogroup32405_c0_g1	K02725
isogroup68070_c10_g6	K16717
isogroup76738_c1_g1	K20777
isogroup74087_c2_g1	K01349
isogroup120173_c0_g1	K19525
isogroup69893_c1_g1	K15440
isogroup68419_c1_g2	K22855
isogroup15258_c0_g1	K02830
isogroup71602_c2_g1	K12396
isogroup56106_c0_g1	K00166
isogroup72945_c5_g1	K10744
isogroup53722_c0_g2	K05410
isogroup121659_c0_g1	K14005
isogroup10704_c0_g1	K21852
isogroup68920_c0_g1	K22125
isogroup71487_c1_g1	K10523
isogroup77687_c2_g2	K08789
isogroup69792_c0_g2	K03936
isogroup72578_c0_g3	K10349
isogroup69288_c0_g1	K01889
isogroup94763_c0_g1	K12384
isogroup64039_c1_g1	K02985
isogroup79126_c5_g1	K20288
isogroup75168_c0_g1	K01125
isogroup79201_c5_g1	K21072
isogroup69789_c1_g1	K03521
isogroup44376_c0_g1	K17972
isogroup51905_c0_g3	K09503
isogroup25300_c0_g1	K00981
isogroup74786_c0_g3	K18598
isogroup69224_c0_g1	K01895
isogroup89104_c0_g1	K02873
isogroup79136_c1_g1	K03173
isogroup65245_c0_g1	K06269
isogroup33895_c0_g1	K10365
isogroup74473_c0_g2	K02880
isogroup54402_c0_g2	K10408
isogroup56348_c0_g3	K06237
isogroup74769_c4_g2	K05011
isogroup62443_c0_g1	K09495
isogroup79223_c4_g1	K23859
isogroup74353_c1_g6	K01697
isogroup77295_c0_g1	K10382
isogroup42585_c0_g1	K12399
isogroup104953_c0_g1	K08493
isogroup69678_c3_g2	K09680
isogroup73745_c1_g2	K06258
isogroup11295_c0_g1	K08568
isogroup71419_c2_g1	K01050
isogroup63911_c0_g1	K02136
isogroup75210_c0_g2	K06642
isogroup76114_c0_g1	K14708
isogroup77220_c0_g2	K12076
isogroup90626_c0_g1	K11840
isogroup110093_c0_g1	K08656
isogroup70891_c4_g1	K01253
isogroup68368_c12_g1	K18460
isogroup68882_c3_g2	K00799
isogroup65233_c0_g1	K07876
isogroup77345_c1_g1	K12350
isogroup71814_c0_g2	K10265
isogroup69001_c1_g1	K02599
isogroup67089_c0_g1	K09848
isogroup117506_c0_g1	K12392
isogroup70568_c3_g7	K17286
isogroup74436_c1_g1	K10416
isogroup53520_c0_g1	K24909
isogroup36662_c0_g1	K17768
isogroup72800_c8_g1	K23922
isogroup68864_c0_g1	K13288
isogroup70250_c2_g4	K02938
isogroup73236_c5_g1	K14715
isogroup54683_c0_g1	K12394
isogroup20895_c0_g1	K12947
isogroup71645_c0_g1	K02951
isogroup102459_c0_g1	K10587
isogroup64989_c1_g1	K05673
isogroup77227_c0_g1	K01415
isogroup66339_c2_g2	K00615
isogroup73624_c0_g2	K17427
isogroup78915_c2_g3	K00423
isogroup55913_c0_g1	K04802
isogroup68309_c5_g1	K17422
isogroup73998_c1_g2	K00280
isogroup67757_c0_g3	K03522
isogroup50861_c0_g2	K22037
isogroup47561_c0_g2	K01411
isogroup76111_c0_g1	K05724
isogroup44474_c0_g1	K02493
isogroup51481_c0_g2	K16055
isogroup78824_c2_g1	K12604
isogroup67499_c4_g3	K10251
isogroup62256_c0_g1	K04437
isogroup61293_c0_g1	K03262
isogroup60446_c0_g1	K14216
isogroup69638_c4_g1	K20279
isogroup75015_c2_g1	K03252
isogroup74038_c1_g4	K16506
isogroup63015_c0_g10	K08871
isogroup44444_c0_g3	K15979
isogroup65550_c0_g1	K16751
isogroup79445_c1_g1	K10693
isogroup77321_c0_g1	K03122
isogroup78532_c0_g2	K06240
isogroup74650_c0_g1	K23728
isogroup64493_c0_g2	K14443
isogroup70098_c3_g2	K21804
isogroup61715_c0_g2	K03781
isogroup74635_c0_g1	K10454
isogroup61169_c0_g4	K13514
isogroup55205_c0_g1	K18633
isogroup42265_c0_g1	K02918
isogroup74933_c8_g1	K04615
isogroup76891_c0_g4	K12397
isogroup71527_c0_g2	K17081
isogroup26148_c0_g1	K03109
isogroup60975_c0_g3	K09667
isogroup66095_c0_g2	K03671
isogroup72196_c1_g1	K12162
isogroup48785_c0_g1	K00963
isogroup74765_c0_g1	K19756
isogroup71523_c1_g1	K14401
isogroup62762_c0_g1	K04739
isogroup64324_c0_g1	K02908
isogroup77152_c0_g1	K00699
isogroup72982_c1_g2	K02995
isogroup60332_c0_g1	K05754
isogroup20583_c0_g1	K02137
isogroup76132_c1_g2	K05410
isogroup56693_c0_g2	K19511
isogroup76002_c1_g1	K13912
isogroup77013_c0_g5	K11594
isogroup72142_c0_g3	K01112
isogroup67815_c1_g4	K02868
isogroup68741_c0_g1	K19753
isogroup59368_c0_g1	K11093
isogroup63266_c0_g2	K04437
isogroup75184_c1_g1	K07953
isogroup69079_c0_g1	K18732
isogroup64026_c0_g4	K20478
isogroup74683_c0_g1	K18080
isogroup72503_c0_g1	K14938
isogroup67972_c6_g1	K14793
isogroup70434_c0_g1	K05991
isogroup76143_c1_g1	K10401
isogroup72218_c0_g1	K15779
isogroup78119_c1_g1	K02542
isogroup76041_c0_g1	K15144
isogroup72441_c0_g1	K14286
isogroup77231_c2_g3	K09173
isogroup36707_c0_g1	K10644
isogroup72895_c0_g1	K19636
isogroup113957_c0_g1	K00972
isogroup74341_c0_g2	K00344
isogroup26490_c0_g1	K23335
isogroup73992_c0_g2	K18441
isogroup72804_c0_g1	K05991
isogroup74223_c0_g1	K17345
isogroup105505_c0_g1	K01054
isogroup71452_c0_g1	K13206
isogroup74526_c2_g2	K17341
isogroup8361_c0_g1	K04441
isogroup61285_c0_g1	K16733
isogroup73015_c2_g2	K09228
isogroup72954_c5_g1	K07517
isogroup79519_c6_g1	K22754
isogroup69590_c3_g1	K05402
isogroup78278_c1_g1	K12041
isogroup72944_c1_g2	K16677
isogroup69579_c1_g4	K03868
isogroup75525_c4_g1	K03259
isogroup41740_c0_g1	K15731
isogroup26196_c0_g1	K20471
isogroup65103_c0_g1	K16910
isogroup69171_c0_g1	K19533
isogroup65855_c0_g13	K10382
isogroup24127_c0_g1	K10693
isogroup82146_c0_g1	K24226
isogroup76579_c0_g7	K18533
isogroup69598_c5_g1	K19036
isogroup70254_c1_g2	K17751
isogroup80118_c0_g1	K02519
isogroup69750_c3_g1	K11550
isogroup69981_c0_g2	K20689
isogroup77942_c2_g3	K00207
isogroup66159_c6_g3	K02885
isogroup60135_c0_g1	K16298
isogroup69897_c3_g1	K05673
isogroup71953_c0_g1	K01875
isogroup69122_c0_g2	K14837
isogroup75836_c0_g1	K10589
isogroup44539_c0_g1	K09848
isogroup78094_c1_g1	K18405
isogroup57006_c0_g2	K04536
isogroup57938_c0_g1	K12821
isogroup68665_c5_g2	K12829
isogroup69014_c0_g2	K13125
isogroup67177_c0_g1	K08601
isogroup79353_c2_g1	K05695
isogroup8904_c0_g1	K15292
isogroup65798_c0_g1	K19373
isogroup72320_c2_g4	K10839
isogroup69423_c0_g1	K11321
isogroup79242_c1_g1	K16910
isogroup42677_c0_g1	K11368
isogroup74071_c1_g2	K09579
isogroup74065_c10_g1	K02976
isogroup68122_c11_g4	K02981
isogroup67889_c1_g2	K16669
isogroup65057_c1_g1	K02991
isogroup119403_c0_g1	K13247
isogroup66955_c2_g1	K13912
isogroup57852_c0_g1	K00910
isogroup51214_c0_g1	K01116
isogroup16616_c0_g1	K09479
isogroup45718_c0_g1	K15172
isogroup76255_c6_g1	K19375
isogroup93215_c0_g1	K22066
isogroup67610_c0_g2	K09452
isogroup73674_c1_g1	K12823
isogroup90796_c0_g1	K01869
isogroup75007_c2_g2	K03094
isogroup74757_c0_g1	K15627
isogroup115533_c0_g1	K12405
isogroup56516_c0_g1	K01488
isogroup41371_c0_g1	K09569
isogroup97382_c0_g1	K15183
isogroup69247_c0_g1	K07213
isogroup68360_c9_g1	K23623
isogroup70403_c1_g3	K11096
isogroup67595_c6_g1	K02973
isogroup70551_c1_g2	K07432
isogroup2682_c0_g1	K01800
isogroup37104_c0_g1	K12893
isogroup70078_c1_g4	K00006
isogroup67104_c0_g2	K21138
isogroup70256_c0_g2	K00287
isogroup71801_c0_g1	K01599
isogroup59248_c0_g1	K04459
isogroup77765_c3_g3	K12820
isogroup71067_c0_g1	K10264
isogroup28688_c0_g1	K03872
isogroup78446_c0_g1	K10727
isogroup74905_c1_g1	K14791
isogroup75671_c5_g1	K23334
isogroup81161_c0_g1	K06943
isogroup107771_c0_g1	K01810
isogroup46723_c0_g3	K01365
isogroup72316_c0_g1	K24841
isogroup62795_c0_g1	K10408
isogroup62656_c0_g1	K00688
isogroup48952_c0_g1	K22823
isogroup78918_c2_g1	K11655
isogroup65730_c0_g1	K16891
isogroup49470_c0_g3	K08585
isogroup69326_c0_g2	K22138
isogroup64510_c0_g1	K23879
isogroup76708_c0_g1	K14537
isogroup73785_c0_g1	K01578
isogroup76865_c3_g1	K19756
isogroup73239_c0_g2	K23562
isogroup71045_c1_g1	K08336
isogroup67905_c0_g2	K06272
isogroup24324_c0_g1	K14821
isogroup89539_c0_g1	K00626
isogroup64747_c0_g1	K22125
isogroup73397_c0_g1	K07527
isogroup51623_c0_g1	K02267
isogroup31542_c0_g1	K20102
isogroup63514_c0_g1	K16942
isogroup95990_c0_g1	K12396
isogroup52664_c0_g1	K02901
isogroup72287_c0_g1	K23500
isogroup74992_c1_g2	K17800
isogroup74543_c1_g2	K10409
isogroup72592_c7_g5	K03238
isogroup63055_c0_g1	K00415
isogroup64494_c0_g1	K02903
isogroup64427_c0_g3	K06497
isogroup64643_c1_g1	K00461
isogroup14090_c0_g1	K17578
isogroup78783_c1_g1	K05695
isogroup47309_c0_g3	K23820
isogroup73828_c5_g2	K05662
isogroup33719_c0_g1	K04727
isogroup73102_c0_g1	K19944
isogroup9235_c0_g2	K17550
isogroup71763_c1_g2	K12812
isogroup66304_c0_g3	K00505
isogroup78411_c1_g1	K20286
isogroup74364_c3_g2	K13781
isogroup67604_c0_g1	K21440
isogroup46437_c0_g1	K03099
isogroup6743_c0_g1	K15152
isogroup71251_c0_g1	K00934
isogroup73148_c2_g1	K12392
isogroup73883_c0_g2	K10380
isogroup4085_c0_g1	K12804
isogroup75876_c0_g1	K16754
isogroup77676_c0_g1	K01192
isogroup70890_c0_g1	K23628
isogroup70402_c0_g1	K20704
isogroup69495_c0_g2	K18055
isogroup72432_c0_g1	K11279
isogroup37214_c0_g1	K12821
isogroup6886_c0_g1	K06027
isogroup76141_c4_g2	K11986
isogroup78997_c1_g2	K16669
isogroup63067_c0_g1	K17341
isogroup50935_c0_g1	K13411
isogroup70259_c3_g9	K17597
isogroup68483_c1_g1	K10412
isogroup77207_c3_g1	K12812
isogroup68331_c5_g1	K07189
isogroup63728_c0_g1	K06066
isogroup69705_c6_g3	K11838
isogroup98702_c0_g1	K11165
isogroup72600_c0_g1	K23331
isogroup46750_c0_g3	K06158
isogroup43208_c0_g2	K02735
isogroup71746_c0_g2	K04393
isogroup78324_c0_g1	K04437
isogroup68169_c8_g1	K09276
isogroup74351_c2_g1	K05732
isogroup72397_c2_g1	K02602
isogroup75924_c3_g3	K13273
isogroup68907_c0_g2	K04615
isogroup74725_c0_g3	K19983
isogroup77435_c2_g2	K21797
isogroup74066_c1_g1	K05955
isogroup78588_c8_g6	K11090
isogroup40387_c0_g1	K22866
isogroup71917_c2_g6	K20160
isogroup68302_c0_g1	K22861
isogroup66307_c1_g1	K19006
isogroup76431_c0_g1	K16798
isogroup68944_c0_g1	K00901
isogroup70739_c1_g6	K09839
isogroup77154_c1_g1	K11089
isogroup68634_c6_g2	K11253
isogroup56489_c0_g1	K00844
isogroup72275_c1_g1	K12800
isogroup49220_c0_g1	K00461
isogroup64543_c0_g1	K17095
isogroup70815_c2_g1	K00418
isogroup68010_c0_g1	K08745
isogroup78393_c2_g8	K00789
isogroup76768_c0_g1	K22913
isogroup39361_c0_g1	K16602
isogroup66935_c1_g1	K03234
isogroup68737_c2_g1	K16748
isogroup71802_c1_g1	K11188
isogroup57689_c0_g1	K01758
isogroup70634_c14_g1	K12185
isogroup2714_c0_g1	K04150
isogroup70215_c1_g1	K02883
isogroup38231_c0_g1	K07937
isogroup76577_c2_g1	K14827
isogroup78466_c2_g1	K15258
isogroup65936_c0_g1	K11517
isogroup74359_c1_g3	K17086
isogroup79254_c1_g2	K15979
isogroup49999_c0_g3	K13126
isogroup67265_c0_g1	K08858
isogroup77411_c1_g1	K14410
isogroup59807_c1_g2	K23847
isogroup69709_c1_g4	K11434
isogroup75933_c0_g2	K22766
isogroup69726_c1_g1	K12195
isogroup74876_c3_g2	K20032
isogroup71702_c0_g4	K11188
isogroup53148_c0_g3	K06094
isogroup76526_c8_g1	K02936
isogroup70183_c2_g2	K03283
isogroup71010_c0_g1	K06571
isogroup76579_c0_g3	K06678
isogroup79012_c0_g1	K21879
isogroup68881_c8_g5	K12382
isogroup77664_c1_g1	K01050
isogroup66541_c5_g2	K03231
isogroup98595_c0_g1	K01873
isogroup78246_c2_g2	K00772
isogroup60261_c0_g2	K18152
isogroup32875_c0_g1	K02993
isogroup112746_c0_g1	K19676
isogroup72714_c0_g1	K03108
isogroup74345_c3_g1	K19995
isogroup76186_c0_g1	K07874
isogroup71889_c0_g3	K07874
isogroup62663_c0_g1	K22182
isogroup51022_c0_g1	K02923
isogroup69592_c1_g1	K10428
isogroup73031_c2_g1	K06961
isogroup67812_c11_g1	K21772
isogroup71408_c4_g4	K07374
isogroup74778_c0_g1	K13912
isogroup59761_c0_g1	K17543
isogroup23302_c0_g1	K20179
isogroup67218_c2_g3	K06237
isogroup66141_c4_g6	K02974
isogroup67224_c3_g11	K02938
isogroup68425_c0_g1	K21955
isogroup78308_c0_g2	K23881
isogroup74849_c1_g1	K12842
isogroup75063_c2_g1	K24931
isogroup75329_c0_g2	K07752
isogroup77062_c0_g2	K23336
isogroup34079_c0_g1	K03953
isogroup71134_c0_g1	K11504
isogroup71502_c6_g1	K21853
isogroup73422_c5_g1	K18469
isogroup75551_c3_g1	K24095
isogroup70236_c0_g2	K01875
isogroup25869_c0_g1	K06497
isogroup57759_c0_g1	K09498
isogroup74262_c1_g2	K01939
isogroup38094_c0_g1	K10636
isogroup50310_c0_g1	K07964
isogroup75078_c0_g1	K21770
isogroup72446_c0_g1	K24553
isogroup71100_c0_g3	K08826
isogroup77514_c0_g1	K01062
isogroup69188_c4_g1	K09565
isogroup73178_c2_g1	K03691
isogroup59205_c0_g1	K13249
isogroup70808_c0_g1	K03678
isogroup76561_c3_g1	K19721
isogroup62869_c0_g1	K07435
isogroup57786_c0_g1	K03122
isogroup73286_c0_g2	K22723
isogroup69302_c0_g7	K01365
isogroup73152_c1_g3	K04448
isogroup75614_c0_g2	K00863
isogroup76465_c1_g3	K17307
isogroup79981_c0_g1	K14025
isogroup77942_c1_g1	K00207
isogroup78504_c2_g1	K12494
isogroup76205_c2_g4	K03033
isogroup69674_c0_g2	K17809
isogroup70038_c0_g1	K24335
isogroup55983_c0_g1	K24260
isogroup76234_c0_g1	K12820
isogroup76465_c1_g2	K13047
isogroup66101_c6_g1	K12891
isogroup43138_c0_g1	K12844
isogroup68458_c0_g1	K03943
isogroup71444_c0_g2	K04658
isogroup96352_c0_g1	K21198
isogroup66450_c0_g1	K10319
isogroup77317_c0_g1	K07197
isogroup73909_c5_g1	K24242
isogroup56824_c0_g2	K05759
isogroup13280_c0_g1	K00365
isogroup66886_c0_g1	K01596
isogroup71421_c4_g5	K14548
isogroup96417_c0_g1	K15172
isogroup73216_c0_g1	K11859
isogroup86414_c0_g1	K11142
isogroup67305_c0_g2	K02132
isogroup78161_c0_g1	K11279
isogroup78608_c0_g1	K12559
isogroup78034_c0_g2	K02603
isogroup102371_c0_g1	K00902
isogroup75102_c0_g3	K14810
isogroup73271_c0_g1	K10293
isogroup47027_c0_g1	K03173
isogroup76993_c0_g1	K12172
isogroup28356_c0_g1	K09478
isogroup69885_c6_g1	K05288
isogroup47513_c0_g1	K19626
isogroup74465_c1_g1	K09377
isogroup57752_c0_g1	K16669
isogroup71024_c0_g3	K01273
isogroup75490_c0_g1	K19372
isogroup78494_c0_g1	K16669
isogroup74998_c1_g9	K22390
isogroup80009_c0_g1	K01745
isogroup16872_c0_g1	K02903
isogroup72159_c1_g1	K17573
isogroup26460_c0_g1	K09577
isogroup61075_c0_g1	K23879
isogroup66286_c1_g1	K18269
isogroup49073_c0_g1	K10590
isogroup75007_c0_g1	K03094
isogroup76769_c0_g4	K18756
isogroup62116_c0_g1	K10352
isogroup10336_c0_g1	K08337
isogroup54574_c0_g1	K17594
isogroup75981_c3_g5	K02865
isogroup52335_c0_g1	K20472
isogroup74343_c1_g1	K17408
isogroup36205_c0_g1	K04353
isogroup67686_c0_g1	K17592
isogroup88186_c0_g1	K11593
isogroup72539_c3_g7	K12624
isogroup76953_c0_g4	K06083
isogroup71958_c1_g2	K07508
isogroup30880_c0_g1	K00471
isogroup78754_c1_g1	K16857
isogroup71182_c1_g1	K00500
isogroup74275_c0_g2	K00799
isogroup71655_c0_g1	K10609
isogroup71258_c0_g2	K15440
isogroup69302_c0_g5	K01365
isogroup76677_c1_g1	K18914
isogroup59467_c0_g1	K13249
isogroup78422_c2_g1	K20520
isogroup77043_c4_g2	K15104
isogroup74659_c1_g1	K08488
isogroup71165_c2_g2	K17525
isogroup81288_c0_g1	K01487
isogroup69295_c2_g1	K03845
isogroup74354_c0_g1	K00306
isogroup63572_c0_g1	K03246
isogroup52985_c0_g1	K01555
isogroup74145_c0_g2	K01008
isogroup70259_c3_g12	K00750
isogroup65503_c0_g2	K03137
isogroup70389_c0_g2	K01785
isogroup71539_c1_g3	K24483
isogroup23072_c0_g1	K04513
isogroup69531_c0_g5	K24469
isogroup77546_c2_g1	K08835
isogroup73522_c0_g1	K10260
isogroup106123_c0_g1	K12890
isogroup68404_c2_g3	K24123
isogroup74237_c0_g2	K00383
isogroup50305_c0_g2	K17266
isogroup65804_c0_g1	K14753
isogroup70875_c0_g1	K22940
isogroup61363_c0_g1	K11098
isogroup68625_c0_g1	K08498
isogroup74037_c0_g2	K01054
isogroup75062_c0_g1	K08852
isogroup67456_c4_g1	K01053
isogroup75905_c1_g1	K00128
isogroup66241_c0_g1	K02963
isogroup75657_c1_g3	K23209
isogroup13749_c0_g1	K14997
isogroup8981_c0_g1	K11099
isogroup104761_c0_g1	K01192
isogroup76389_c0_g1	K17592
isogroup77146_c0_g1	K24228
