isogroup1909_c0_g3	K20818
isogroup58946_c0_g1	K00803
isogroup3196_c0_g1	K07955
isogroup149040_c0_g1	K02149
isogroup21467_c0_g1	K12946
isogroup164193_c0_g1	K08892
isogroup51852_c0_g1	K19721
isogroup5970_c0_g2	K03023
isogroup5961_c0_g1	K01867
isogroup8466_c0_g1	K02891
isogroup2819_c0_g1	K23505
isogroup27413_c0_g1	K03107
isogroup1921_c0_g1	K01275
isogroup35310_c0_g1	K21853
isogroup97873_c0_g1	K01939
isogroup5137_c0_g1	K12845
isogroup1154_c0_g1	K01681
isogroup98935_c0_g1	K01369
isogroup36580_c0_g2	K08843
isogroup105510_c0_g1	K03495
isogroup35813_c0_g1	K14085
isogroup128562_c0_g1	K04437
isogroup125426_c0_g1	K08798
isogroup95748_c0_g1	K02977
isogroup14030_c0_g1	K01634
isogroup86728_c0_g1	K01278
isogroup51294_c0_g1	K02957
isogroup148987_c0_g1	K22381
isogroup63951_c0_g1	K01528
isogroup125995_c0_g1	K16603
isogroup11199_c0_g1	K02973
isogroup21092_c0_g2	K12828
isogroup38242_c0_g1	K14209
isogroup73610_c0_g2	K13293
isogroup46193_c0_g1	K04377
isogroup24871_c0_g2	K08059
isogroup24125_c0_g1	K16288
isogroup12655_c0_g1	K16944
isogroup154499_c0_g1	K18442
isogroup2627_c0_g1	K15272
isogroup29970_c0_g1	K10949
isogroup590_c0_g1	K00505
isogroup4788_c0_g1	K20032
isogroup51534_c0_g1	K22371
isogroup19371_c0_g1	K12641
isogroup33954_c0_g1	K23878
isogroup62888_c0_g1	K01890
isogroup12640_c0_g1	K23488
isogroup60125_c0_g1	K13697
isogroup106856_c0_g1	K24224
isogroup81_c0_g1	K11412
isogroup26605_c0_g1	K13116
isogroup31405_c0_g1	K08518
isogroup54078_c0_g1	K20125
isogroup58523_c0_g1	K00079
isogroup7230_c0_g1	K24574
isogroup46204_c0_g1	K13099
isogroup76397_c1_g2	K05850
isogroup44601_c0_g1	K12194
isogroup50542_c0_g2	K07561
isogroup49249_c0_g1	K08501
isogroup114919_c0_g1	K08339
isogroup94920_c0_g1	K04559
isogroup28196_c0_g1	K06129
isogroup60286_c0_g1	K03260
isogroup173002_c0_g1	K20465
isogroup23067_c0_g1	K11187
isogroup37514_c0_g1	K10356
isogroup16117_c0_g1	K00685
isogroup23358_c0_g2	K13047
isogroup66781_c0_g1	K17263
isogroup4895_c0_g2	K05699
isogroup11143_c0_g1	K02936
isogroup33784_c0_g1	K15503
isogroup4266_c0_g1	K00327
isogroup2349_c0_g4	K11424
isogroup29555_c0_g1	K01303
isogroup46396_c0_g1	K02736
isogroup100494_c0_g1	K06215
isogroup173330_c0_g1	K17411
isogroup35845_c0_g1	K21424
isogroup3149_c0_g1	K01556
isogroup34583_c0_g1	K11446
isogroup40818_c0_g1	K05695
isogroup33914_c0_g2	K08495
isogroup61272_c0_g1	K14677
isogroup64779_c0_g1	K02580
isogroup6228_c0_g2	K21751
isogroup10745_c1_g2	K03231
isogroup15193_c0_g1	K09848
isogroup105256_c0_g1	K03107
isogroup22470_c0_g1	K01639
isogroup25364_c0_g1	K15029
isogroup14147_c1_g1	K08455
isogroup52785_c0_g1	K23728
isogroup80917_c0_g1	K23563
isogroup267_c0_g1	K23286
isogroup132857_c0_g1	K17496
isogroup23660_c0_g1	K14842
isogroup148898_c0_g1	K23677
isogroup16816_c1_g1	K12035
isogroup29416_c0_g1	K00541
isogroup1869_c0_g1	K03685
isogroup97465_c0_g1	K18754
isogroup26529_c0_g1	K01301
isogroup59264_c0_g1	K17512
isogroup34727_c0_g2	K07374
isogroup39733_c0_g1	K13094
isogroup153999_c0_g1	K02207
isogroup88893_c0_g1	K14859
isogroup5043_c0_g1	K03265
isogroup163095_c0_g1	K04377
isogroup57637_c0_g1	K12392
isogroup112248_c0_g1	K19400
isogroup18352_c0_g1	K02737
isogroup17543_c0_g2	K04043
isogroup111513_c0_g1	K17044
isogroup29364_c0_g1	K11165
isogroup35875_c0_g1	K03234
isogroup18534_c2_g1	K02133
isogroup33893_c0_g1	K13596
isogroup102629_c0_g1	K00734
isogroup6941_c0_g1	K06237
isogroup30613_c0_g1	K22614
isogroup81184_c0_g1	K15175
isogroup3129_c0_g1	K24478
isogroup99010_c0_g1	K16584
isogroup163042_c0_g1	K14753
isogroup10840_c0_g2	K01166
isogroup22877_c1_g1	K09487
isogroup30622_c0_g1	K04646
isogroup24110_c2_g1	K02729
isogroup148931_c0_g1	K14319
isogroup58347_c0_g1	K02207
isogroup40054_c0_g2	K03926
isogroup45725_c0_g1	K01890
isogroup46995_c0_g1	K01301
isogroup164492_c0_g1	K18628
isogroup73373_c0_g2	K05700
isogroup98_c0_g1	K10798
isogroup6183_c0_g1	K11831
isogroup17353_c0_g2	K14085
isogroup52397_c0_g1	K17339
isogroup36391_c0_g1	K06258
isogroup158248_c0_g1	K11885
isogroup19434_c0_g1	K18730
isogroup30606_c0_g1	K02264
isogroup28633_c0_g2	K10380
isogroup4212_c0_g3	K02947
isogroup6977_c0_g1	K14855
isogroup5206_c0_g1	K08959
isogroup25269_c0_g1	K16812
isogroup52266_c0_g1	K00810
isogroup96647_c0_g1	K21853
isogroup6052_c0_g1	K14439
isogroup18016_c0_g1	K17563
isogroup31082_c0_g2	K00699
isogroup115216_c0_g1	K00940
isogroup24164_c0_g1	K03327
isogroup40529_c0_g1	K12623
isogroup27272_c0_g1	K11128
isogroup154855_c0_g1	K15503
isogroup141327_c0_g1	K02367
isogroup22422_c0_g3	K10801
isogroup125749_c0_g1	K17732
isogroup27971_c0_g1	K20052
isogroup34797_c0_g1	K09214
isogroup15296_c0_g1	K08269
isogroup76215_c0_g1	K09502
isogroup2659_c0_g1	K18269
isogroup35126_c0_g1	K03952
isogroup26185_c1_g1	K17503
isogroup732_c0_g1	K24934
isogroup27159_c0_g1	K24142
isogroup102917_c0_g1	K14325
isogroup102810_c0_g1	K04437
isogroup167271_c0_g1	K08042
isogroup5610_c0_g1	K16781
isogroup113853_c0_g1	K05906
isogroup149104_c0_g1	K04443
isogroup14208_c0_g1	K04571
isogroup56347_c0_g1	K12180
isogroup128256_c0_g1	K01892
isogroup22443_c0_g1	K04640
isogroup980_c0_g1	K03462
isogroup4288_c0_g3	K18739
isogroup80464_c0_g1	K04354
isogroup34331_c0_g2	K04361
isogroup20520_c0_g1	K12876
isogroup3977_c0_g2	K24728
isogroup6167_c0_g1	K20826
isogroup17686_c0_g1	K23354
isogroup5881_c0_g1	K24469
isogroup38961_c0_g1	K22560
isogroup23074_c0_g2	K02889
isogroup70588_c0_g1	K12873
isogroup28880_c0_g1	K01001
isogroup6826_c0_g1	K09848
isogroup24423_c0_g1	K00411
isogroup131634_c0_g1	K12890
isogroup4756_c0_g1	K01974
isogroup5083_c2_g1	K12878
isogroup9358_c0_g3	K12479
isogroup2479_c0_g2	K15537
isogroup100687_c0_g1	K02431
isogroup8876_c0_g1	K09228
isogroup10373_c0_g2	K09571
isogroup58360_c0_g1	K17341
isogroup149074_c0_g1	K12311
isogroup24962_c1_g1	K19499
isogroup151502_c0_g1	K10901
isogroup2224_c0_g1	K23883
isogroup140246_c0_g1	K11835
isogroup125919_c0_g1	K22128
isogroup1227_c3_g1	K09487
isogroup84423_c0_g1	K17302
isogroup7871_c0_g2	K14638
isogroup40311_c1_g1	K00915
isogroup57478_c0_g2	K01530
isogroup112898_c0_g1	K17512
isogroup75540_c0_g2	K10249
isogroup159797_c0_g1	K24125
isogroup100851_c0_g1	K00940
isogroup49515_c0_g1	K02898
isogroup39636_c0_g1	K02266
isogroup545_c0_g2	K08139
isogroup61219_c0_g1	K08145
isogroup7975_c0_g2	K12614
isogroup44559_c0_g1	K00383
isogroup30957_c0_g1	K11247
isogroup141943_c0_g1	K10699
isogroup146743_c0_g1	K22145
isogroup40255_c0_g1	K01008
isogroup111574_c0_g1	K06233
isogroup5679_c0_g2	K21439
isogroup4103_c0_g1	K07883
isogroup6659_c0_g3	K02132
isogroup13015_c0_g1	K03257
isogroup81011_c0_g1	K06094
isogroup15612_c0_g1	K06269
isogroup3427_c0_g1	K19360
isogroup137388_c0_g1	K19952
isogroup71209_c0_g1	K05730
isogroup75252_c1_g1	K02649
isogroup65678_c0_g1	K08855
isogroup165902_c0_g1	K13499
isogroup140823_c0_g1	K13736
isogroup4158_c0_g1	K08064
isogroup360_c0_g1	K06267
isogroup32965_c0_g1	K09008
isogroup156603_c0_g1	K12823
isogroup715_c0_g1	K04646
isogroup7683_c0_g1	K06640
isogroup640_c0_g4	K01054
isogroup8553_c0_g1	K18584
isogroup45319_c0_g1	K24943
isogroup125412_c0_g1	K09848
isogroup70679_c0_g1	K23677
isogroup118_c3_g1	K10408
isogroup169416_c0_g1	K03873
isogroup86476_c0_g1	K00884
isogroup21212_c0_g1	K00128
isogroup112671_c0_g1	K08507
isogroup90900_c0_g1	K23234
isogroup18122_c0_g1	K11984
isogroup37085_c0_g1	K13342
isogroup3536_c0_g1	K08869
isogroup14973_c1_g2	K07151
isogroup24703_c0_g1	K20471
isogroup41522_c0_g1	K22503
isogroup20153_c0_g1	K17233
isogroup152870_c0_g1	K13159
isogroup111671_c0_g1	K00025
isogroup140373_c0_g1	K13706
isogroup151888_c0_g1	K10416
isogroup13980_c1_g2	K00683
isogroup104325_c0_g1	K02926
isogroup1555_c0_g1	K16815
isogroup7584_c0_g1	K07151
isogroup7216_c0_g1	K01166
isogroup1688_c0_g2	K01464
isogroup25035_c1_g1	K03061
isogroup362_c0_g2	K12035
isogroup11053_c0_g2	K16910
isogroup29642_c0_g2	K23847
isogroup641_c0_g1	K05658
isogroup4114_c0_g2	K02178
isogroup81507_c0_g1	K14621
isogroup32784_c0_g1	K07951
isogroup147263_c0_g1	K17935
isogroup31314_c0_g2	K19801
isogroup1962_c0_g2	K18669
isogroup44057_c0_g2	K08878
isogroup23742_c0_g2	K10614
isogroup5129_c0_g1	K23624
isogroup9655_c0_g3	K02936
isogroup34921_c0_g1	K13203
isogroup6292_c0_g1	K23879
isogroup20871_c0_g1	K15044
isogroup240_c2_g1	K17080
isogroup65027_c0_g1	K00654
isogroup20209_c0_g1	K03108
isogroup67344_c0_g2	K14684
isogroup58488_c0_g1	K01053
isogroup35234_c1_g1	K12397
isogroup20964_c0_g1	K05948
isogroup84063_c0_g1	K22614
isogroup38584_c0_g1	K20296
isogroup21027_c0_g2	K03174
isogroup2568_c0_g1	K01011
isogroup21984_c0_g2	K04437
isogroup10956_c0_g1	K01137
isogroup148676_c0_g1	K06271
isogroup54422_c0_g2	K08601
isogroup26584_c0_g1	K02731
isogroup16898_c1_g1	K02727
isogroup74679_c0_g1	K14844
isogroup4755_c0_g1	K11438
isogroup2321_c0_g1	K06111
isogroup132016_c0_g1	K17044
isogroup11854_c0_g1	K04565
isogroup17978_c3_g1	K04353
isogroup60413_c0_g1	K15622
isogroup35530_c0_g1	K22987
isogroup77799_c0_g1	K05674
isogroup5411_c0_g2	K19882
isogroup105889_c0_g1	K03504
isogroup42510_c0_g2	K14948
isogroup16365_c0_g1	K05605
isogroup59905_c1_g1	K08811
isogroup9466_c0_g2	K06532
isogroup1547_c0_g1	K11270
isogroup20938_c0_g1	K01265
isogroup18642_c0_g1	K12837
isogroup26077_c0_g1	K12838
isogroup153642_c0_g1	K04463
isogroup48447_c0_g1	K15255
isogroup11762_c0_g1	K06839
isogroup48637_c0_g1	K06989
isogroup152809_c0_g1	K24048
isogroup3087_c0_g1	K00884
isogroup65008_c0_g1	K09506
isogroup59014_c0_g1	K13912
isogroup36623_c0_g1	K12948
isogroup38502_c0_g1	K01883
isogroup10468_c0_g1	K01539
isogroup22367_c0_g1	K23355
isogroup97571_c0_g1	K01490
isogroup7776_c1_g1	K24973
isogroup80671_c0_g1	K16186
isogroup153762_c0_g1	K19986
isogroup1970_c0_g2	K05758
isogroup44505_c0_g1	K10615
isogroup758_c1_g1	K03035
isogroup65710_c0_g1	K00927
isogroup9652_c2_g1	K00599
isogroup1420_c0_g1	K00654
isogroup16167_c0_g1	K13912
isogroup2478_c0_g1	K10151
isogroup2725_c0_g1	K18733
isogroup10003_c0_g1	K02970
isogroup27247_c0_g1	K03627
isogroup24649_c0_g1	K01697
isogroup8054_c0_g3	K16628
isogroup2603_c0_g1	K02580
isogroup51596_c0_g1	K00863
isogroup5243_c0_g1	K03099
isogroup46480_c0_g1	K23209
isogroup3714_c0_g2	K19672
isogroup151512_c0_g1	K08239
isogroup11219_c0_g1	K17543
isogroup79611_c1_g1	K15538
isogroup54023_c0_g1	K22827
isogroup84936_c0_g2	K00273
isogroup382_c0_g2	K13800
isogroup82772_c0_g2	K04676
isogroup18511_c0_g1	K19931
isogroup6760_c0_g2	K02324
isogroup36811_c0_g1	K00972
isogroup33242_c1_g2	K09527
isogroup25048_c0_g3	K10523
isogroup7302_c0_g1	K13137
isogroup28696_c1_g1	K16726
isogroup100375_c0_g1	K01647
isogroup19045_c0_g1	K01565
isogroup51905_c0_g1	K11844
isogroup41539_c0_g1	K20790
isogroup2837_c0_g2	K05948
isogroup148875_c0_g1	K08791
isogroup148989_c0_g1	K20032
isogroup11353_c0_g2	K05931
isogroup57391_c0_g1	K06172
isogroup3970_c0_g1	K19619
isogroup14340_c0_g2	K02355
isogroup7281_c0_g2	K12460
isogroup32102_c0_g1	K04348
isogroup23408_c0_g1	K05643
isogroup38077_c0_g1	K12402
isogroup5747_c0_g1	K15901
isogroup165642_c0_g1	K15498
isogroup90092_c0_g1	K08371
isogroup25994_c0_g1	K24779
isogroup26344_c0_g2	K17592
isogroup4641_c0_g1	K24510
isogroup10071_c2_g1	K15287
isogroup8967_c0_g2	K03979
isogroup23535_c0_g1	K03164
isogroup150176_c0_g1	K23460
isogroup12951_c0_g1	K15025
isogroup26484_c0_g1	K15112
isogroup37925_c0_g1	K06835
isogroup1008_c0_g1	K07407
isogroup14205_c0_g2	K12035
isogroup10745_c0_g1	K03231
isogroup175181_c0_g1	K23551
isogroup80759_c0_g1	K03846
isogroup7694_c0_g1	K13506
isogroup10602_c0_g1	K02915
isogroup9643_c0_g1	K10841
isogroup26442_c0_g1	K14785
isogroup3429_c0_g1	K05674
isogroup96304_c0_g1	K23796
isogroup81137_c0_g1	K18061
isogroup2845_c0_g1	K19538
isogroup78267_c0_g1	K15281
isogroup52087_c0_g1	K13342
isogroup46444_c1_g2	K00002
isogroup99211_c0_g1	K01052
isogroup12650_c0_g1	K09525
isogroup13501_c0_g2	K06528
isogroup21675_c0_g3	K06580
isogroup156249_c0_g1	K13526
isogroup87595_c0_g1	K00418
isogroup50348_c0_g1	K03833
isogroup53035_c2_g1	K00036
isogroup5671_c0_g1	K18410
isogroup62595_c0_g1	K14306
isogroup150339_c0_g1	K01915
isogroup13479_c1_g2	K10899
isogroup90328_c0_g1	K22991
isogroup5998_c0_g4	K10457
isogroup11241_c0_g1	K20796
isogroup9184_c0_g1	K02987
isogroup5765_c0_g4	K14845
isogroup46031_c0_g1	K08892
isogroup97617_c0_g1	K15304
isogroup119007_c0_g1	K23518
isogroup27529_c0_g1	K17044
isogroup6702_c0_g1	K13499
isogroup111989_c0_g1	K23901
isogroup10764_c0_g2	K18441
isogroup68745_c0_g1	K15264
isogroup138465_c0_g1	K07427
isogroup12117_c0_g1	K07827
isogroup3679_c0_g1	K01867
isogroup971_c0_g1	K01596
isogroup7026_c0_g2	K02957
isogroup128408_c0_g1	K08764
isogroup6025_c1_g1	K20221
isogroup345_c0_g1	K03122
isogroup20687_c0_g2	K01939
isogroup31561_c0_g1	K11345
isogroup26043_c0_g1	K14621
isogroup1129_c0_g1	K12391
isogroup22148_c0_g1	K22017
isogroup31211_c0_g1	K13120
isogroup1752_c1_g1	K01217
isogroup102178_c0_g1	K20369
isogroup112740_c0_g1	K01895
isogroup163142_c0_g1	K14848
isogroup116838_c0_g1	K14324
isogroup137548_c0_g1	K20411
isogroup355_c0_g1	K09848
isogroup2688_c0_g1	K05673
isogroup196_c0_g1	K24886
isogroup33362_c0_g1	K09407
isogroup82512_c0_g1	K25138
isogroup128773_c0_g1	K12493
isogroup5430_c2_g1	K07374
isogroup97983_c0_g1	K04615
isogroup25633_c0_g1	K07937
isogroup324_c0_g1	K02542
isogroup2812_c0_g2	K08794
isogroup15605_c0_g1	K16298
isogroup60036_c0_g1	K18442
isogroup88355_c0_g1	K17086
isogroup7284_c0_g1	K06766
isogroup2211_c0_g1	K20162
isogroup4023_c0_g1	K01431
isogroup148837_c0_g1	K08956
isogroup3560_c0_g1	K12883
isogroup53602_c0_g1	K11415
isogroup57830_c0_g1	K12196
isogroup14823_c0_g1	K01897
isogroup19405_c0_g2	K18629
isogroup8204_c1_g1	K03662
isogroup8883_c0_g1	K03113
isogroup45774_c0_g1	K18533
isogroup62944_c0_g1	K01050
isogroup117618_c0_g1	K14724
isogroup7637_c0_g1	K16763
isogroup48349_c0_g1	K17777
isogroup112235_c0_g1	K09667
isogroup30031_c1_g1	K01596
isogroup15936_c0_g5	K02991
isogroup13198_c1_g3	K24469
isogroup22904_c0_g1	K21870
isogroup3692_c0_g1	K16669
isogroup56206_c0_g1	K23294
isogroup164169_c0_g1	K11143
isogroup24081_c0_g1	K07393
isogroup49055_c0_g1	K04571
isogroup26068_c0_g1	K20030
isogroup104522_c0_g1	K24069
isogroup5494_c0_g2	K11428
isogroup15842_c0_g2	K18826
isogroup1213_c0_g1	K12404
isogroup24570_c0_g1	K01897
isogroup125935_c0_g1	K07838
isogroup41677_c0_g5	K01539
isogroup11042_c0_g1	K17043
isogroup68822_c0_g1	K15682
isogroup3787_c0_g1	K20308
isogroup88404_c0_g1	K10638
isogroup2963_c0_g1	K08892
isogroup12302_c0_g2	K12397
isogroup35072_c0_g1	K14689
isogroup4267_c0_g1	K15040
isogroup8579_c0_g1	K07304
isogroup95632_c0_g1	K11849
isogroup40837_c0_g2	K05695
isogroup16674_c0_g2	K04508
isogroup164878_c0_g1	K07509
isogroup82107_c0_g1	K09594
isogroup168328_c0_g1	K23878
isogroup40907_c0_g1	K14793
isogroup39225_c0_g1	K11142
isogroup24741_c0_g1	K12405
isogroup154065_c0_g1	K22936
isogroup90030_c0_g1	K01277
isogroup139037_c0_g1	K08870
isogroup27985_c0_g1	K10699
isogroup2523_c0_g1	K21358
isogroup137447_c0_g1	K07375
isogroup4474_c0_g1	K04437
isogroup16380_c0_g1	K02138
isogroup3623_c0_g1	K12184
isogroup15578_c0_g2	K02979
isogroup126137_c0_g1	K05665
isogroup47913_c0_g1	K16889
isogroup118377_c0_g1	K12602
isogroup1526_c0_g1	K15084
isogroup63656_c0_g2	K07200
isogroup11250_c1_g1	K23501
isogroup26270_c0_g1	K00382
isogroup59323_c0_g1	K07916
isogroup3696_c1_g1	K22614
isogroup141078_c0_g1	K12460
isogroup170835_c0_g1	K22125
isogroup48857_c0_g1	K20181
isogroup88_c0_g1	K13617
isogroup3249_c1_g1	K05399
isogroup150899_c0_g1	K22503
isogroup61477_c0_g1	K17302
isogroup151609_c0_g1	K21914
isogroup38303_c0_g1	K01890
isogroup156752_c0_g1	K03260
isogroup34464_c0_g1	K16746
isogroup21931_c0_g1	K18467
isogroup43169_c0_g1	K12196
isogroup24103_c0_g2	K04683
isogroup38173_c0_g1	K02726
isogroup34423_c0_g1	K03254
isogroup30762_c0_g1	K04675
isogroup28987_c0_g1	K01225
isogroup173797_c0_g1	K03521
isogroup138885_c0_g1	K14545
isogroup33359_c0_g1	K08568
isogroup7205_c0_g4	K07903
isogroup47337_c0_g1	K08606
isogroup2981_c0_g1	K11653
isogroup59375_c0_g1	K06636
isogroup2821_c2_g1	K00326
isogroup15458_c0_g2	K16473
isogroup32050_c0_g1	K05768
isogroup12632_c0_g1	K06271
isogroup21156_c0_g2	K09498
isogroup68994_c0_g1	K23500
isogroup2836_c0_g1	K22125
isogroup2640_c0_g1	K01482
isogroup15540_c0_g1	K05850
isogroup96392_c0_g1	K12581
isogroup10587_c0_g1	K02934
isogroup35539_c0_g1	K06530
isogroup27368_c1_g1	K14163
isogroup46552_c0_g1	K19367
isogroup74019_c0_g1	K08601
isogroup59673_c0_g1	K17267
isogroup26575_c0_g1	K00613
isogroup1652_c0_g1	K14863
isogroup44163_c0_g1	K20123
isogroup12472_c0_g1	K04615
isogroup27280_c0_g1	K09452
isogroup67516_c0_g1	K17430
isogroup153517_c0_g1	K22808
isogroup24237_c0_g1	K10904
isogroup23800_c0_g1	K09662
isogroup53067_c0_g1	K11161
isogroup52312_c0_g1	K10421
isogroup9893_c0_g1	K15433
isogroup3101_c0_g2	K11649
isogroup36664_c0_g2	K08873
isogroup21501_c1_g1	K08272
isogroup136425_c0_g1	K13347
isogroup7970_c0_g3	K08958
isogroup36623_c0_g2	K11842
isogroup112911_c0_g1	K12827
isogroup10006_c0_g1	K10349
isogroup43113_c0_g1	K07874
isogroup5652_c1_g1	K01749
isogroup6057_c0_g1	K02888
isogroup57941_c0_g1	K18441
isogroup16378_c0_g1	K09528
isogroup148262_c0_g1	K24780
isogroup101685_c0_g1	K18741
isogroup64588_c0_g1	K20195
isogroup53485_c1_g1	K11468
isogroup19412_c0_g1	K04420
isogroup140009_c0_g1	K13344
isogroup42_c0_g1	K17686
isogroup152209_c0_g1	K23802
isogroup23582_c0_g1	K00965
isogroup8189_c0_g1	K08467
isogroup2247_c0_g2	K00261
isogroup2326_c0_g1	K20283
isogroup7793_c0_g2	K24054
isogroup10517_c1_g1	K17083
isogroup167793_c0_g1	K09584
isogroup36198_c0_g1	K07188
isogroup113659_c0_g1	K14308
isogroup2260_c0_g1	K08796
isogroup7790_c1_g3	K11253
isogroup129014_c0_g1	K08592
isogroup102898_c0_g1	K07520
isogroup44911_c0_g1	K02144
isogroup22210_c0_g3	K19400
isogroup15148_c0_g1	K16794
isogroup23264_c0_g1	K01053
isogroup170416_c0_g1	K24574
isogroup103226_c0_g1	K00232
isogroup47634_c0_g1	K24510
isogroup117673_c0_g1	K11837
isogroup1022_c0_g1	K03103
isogroup4260_c0_g1	K15503
isogroup20821_c0_g1	K08568
isogroup2334_c0_g2	K06129
isogroup6748_c0_g1	K18270
isogroup32992_c0_g1	K12581
isogroup17853_c0_g1	K17987
isogroup20401_c0_g1	K00541
isogroup3015_c0_g1	K25201
isogroup4086_c0_g3	K19177
isogroup31392_c0_g1	K10226
isogroup68830_c0_g1	K07204
isogroup116069_c0_g1	K14301
isogroup3986_c0_g1	K23970
isogroup1009_c0_g1	K12026
isogroup81233_c0_g1	K01965
isogroup42332_c0_g1	K08811
isogroup7648_c0_g1	K25165
isogroup33665_c0_g1	K00637
isogroup4112_c0_g1	K14077
isogroup56083_c0_g1	K05673
isogroup1629_c0_g1	K18180
isogroup15656_c0_g1	K21946
isogroup56307_c0_g1	K01062
isogroup148772_c0_g1	K02894
isogroup96546_c0_g1	K04501
isogroup141438_c0_g1	K20164
isogroup6284_c0_g1	K09228
isogroup102878_c0_g1	K03038
isogroup81123_c0_g1	K05681
isogroup35330_c0_g2	K02938
isogroup70878_c0_g1	K13344
isogroup41502_c0_g1	K08056
isogroup50713_c0_g1	K04556
isogroup59695_c0_g1	K20221
isogroup99860_c0_g1	K00799
isogroup71980_c0_g1	K01444
isogroup55748_c0_g1	K00232
isogroup2444_c1_g1	K15264
isogroup4901_c0_g1	K17780
isogroup106096_c0_g1	K15159
isogroup7198_c0_g2	K09377
isogroup30004_c0_g4	K01641
isogroup42428_c0_g2	K19868
isogroup112623_c0_g1	K06965
isogroup3655_c0_g3	K14427
isogroup57038_c0_g1	K14306
isogroup19650_c0_g1	K09640
isogroup400_c0_g1	K05695
isogroup47345_c0_g1	K10408
isogroup37877_c0_g1	K09214
isogroup32107_c0_g1	K02127
isogroup93244_c0_g1	K10353
isogroup47647_c0_g1	K20045
isogroup16392_c0_g1	K01230
isogroup31592_c0_g1	K07904
isogroup2751_c0_g1	K08955
isogroup99405_c0_g1	K08467
isogroup486_c0_g1	K04615
isogroup152036_c0_g1	K04511
isogroup16940_c0_g1	K04638
isogroup11066_c0_g1	K08856
isogroup58887_c0_g1	K13103
isogroup114069_c0_g1	K14324
isogroup12388_c0_g2	K09583
isogroup59163_c0_g1	K16910
isogroup21852_c0_g1	K23552
isogroup46067_c0_g1	K17418
isogroup5972_c0_g1	K03671
isogroup6518_c0_g1	K00948
isogroup12501_c0_g1	K24498
isogroup3302_c0_g1	K15503
isogroup32858_c0_g1	K17499
isogroup5957_c0_g1	K09565
isogroup403_c1_g1	K01687
isogroup64960_c0_g2	K20793
isogroup90825_c0_g1	K06095
isogroup20332_c0_g1	K13505
isogroup28627_c1_g1	K05695
isogroup14646_c0_g3	K00294
isogroup4049_c0_g1	K14325
isogroup54422_c0_g1	K08601
isogroup1299_c0_g1	K04441
isogroup157571_c0_g1	K02084
isogroup25284_c0_g1	K11446
isogroup52449_c0_g1	K10301
isogroup58136_c0_g1	K12165
isogroup13489_c0_g2	K07565
isogroup44585_c0_g1	K10595
isogroup53178_c0_g2	K23894
isogroup21512_c0_g1	K10380
isogroup30327_c0_g1	K01556
isogroup6092_c0_g1	K23209
isogroup11115_c0_g1	K09568
isogroup2480_c1_g1	K09848
isogroup3334_c0_g1	K02966
isogroup18394_c0_g1	K15074
isogroup65324_c0_g1	K12604
isogroup20048_c0_g1	K21891
isogroup149415_c0_g1	K19332
isogroup9059_c0_g1	K22614
isogroup13165_c0_g1	K01915
isogroup14698_c0_g1	K06269
isogroup37384_c0_g1	K03065
isogroup9552_c0_g1	K12035
isogroup26783_c0_g1	K05703
isogroup16081_c0_g1	K21440
isogroup4483_c0_g1	K15370
isogroup68895_c0_g1	K17637
isogroup32065_c0_g1	K13698
isogroup70374_c0_g1	K22563
isogroup97337_c0_g1	K07204
isogroup34016_c0_g2	K00922
isogroup3758_c0_g1	K11875
isogroup15315_c0_g1	K11251
isogroup25801_c0_g1	K24553
isogroup348_c0_g1	K07048
isogroup69969_c0_g1	K14085
isogroup78933_c0_g1	K20792
isogroup5401_c0_g2	K17261
isogroup53685_c0_g1	K09848
isogroup2424_c0_g1	K10858
isogroup30884_c0_g1	K06100
isogroup51869_c0_g1	K14286
isogroup15606_c0_g1	K20520
isogroup159168_c0_g1	K00726
isogroup15167_c0_g1	K12035
isogroup6901_c0_g1	K12946
isogroup34224_c0_g1	K20251
isogroup22313_c0_g1	K07374
isogroup2643_c0_g4	K03768
isogroup30644_c0_g2	K17592
isogroup89131_c0_g1	K13201
isogroup4707_c0_g1	K10584
isogroup58619_c0_g1	K06271
isogroup55431_c0_g1	K10086
isogroup2698_c0_g1	K14844
isogroup16912_c0_g1	K14379
isogroup15584_c0_g1	K11876
isogroup148550_c0_g1	K08049
isogroup29739_c0_g1	K00826
isogroup19380_c0_g1	K23820
isogroup8272_c0_g1	K05765
isogroup160860_c0_g1	K10424
isogroup539_c1_g2	K10276
isogroup17818_c0_g1	K04984
isogroup38996_c0_g1	K11165
isogroup6657_c0_g1	K02367
isogroup6619_c0_g1	K19937
isogroup136721_c0_g1	K13443
isogroup2934_c0_g3	K12862
isogroup25940_c1_g1	K00461
isogroup63504_c0_g1	K19024
isogroup107541_c0_g1	K16910
isogroup56700_c0_g1	K17398
isogroup43863_c0_g1	K19867
isogroup24564_c0_g1	K23868
isogroup99195_c0_g1	K22746
isogroup3788_c0_g2	K18078
isogroup80715_c0_g1	K10425
isogroup44305_c0_g2	K09849
isogroup91981_c0_g1	K00921
isogroup1800_c0_g1	K12026
isogroup24887_c0_g1	K24983
isogroup7105_c0_g1	K09276
isogroup7299_c0_g1	K08467
isogroup44257_c1_g1	K01074
isogroup21403_c1_g2	K04615
isogroup62860_c0_g1	K15262
isogroup5357_c0_g2	K09848
isogroup167783_c0_g1	K23088
isogroup15809_c0_g2	K08770
isogroup32328_c0_g1	K15191
